iter	MultiClass
520	0.01607207717
521	0.01604297475
522	0.01601783605
523	0.01599192351
524	0.01596630341
525	0.01591696594
526	0.01590234122
527	0.01586292513
528	0.01581084117
529	0.01577813345
530	0.01573090863
531	0.01568207638
532	0.01565008939
533	0.01560628688
534	0.01557178116
535	0.01550325677
536	0.0154743899
537	0.01544369457
538	0.01541357025
539	0.01539420868
540	0.01535284225
541	0.01532050175
542	0.01529152005
543	0.01524216419
544	0.01521737521
545	0.01518750397
546	0.01514607836
547	0.01512970142
548	0.01509446691
549	0.0150597553
550	0.01503669828
551	0.01499477302
552	0.01494341681
553	0.01491525795
554	0.01490442396
555	0.01486268719
556	0.01482373186
557	0.01478867336
558	0.01475792586
559	0.01473717515
560	0.01472994122
561	0.0146564923
562	0.014620145
563	0.01459639703
564	0.01455045915
565	0.01452556878
566	0.01450320843
567	0.01447017393
568	0.01444778428
569	0.01440138107
570	0.01436484612
571	0.01433383145
572	0.01431398237
573	0.01428749514
574	0.01426056194
575	0.01423982635
576	0.01420962439
577	0.01415421776
578	0.01410182649
579	0.01406075266
580	0.01402715346
581	0.01401147546
582	0.01398517274
583	0.01396940909
584	0.0139310627
585	0.01389910101
586	0.01387525572
587	0.01384560164
588	0.01382616877
589	0.01380233916
590	0.0137747066
591	0.01374224366
592	0.01371099063
593	0.01366580427
594	0.01361806786
595	0.0135851369
596	0.013567302
597	0.01353924998
598	0.01351886708
599	0.01349510876
600	0.01347579851
601	0.0134596832
602	0.01343039686
603	0.01340751852
604	0.01338328212
605	0.01333772551
606	0.01332038383
607	0.0132876216
608	0.01326442003
609	0.01324395814
610	0.01320027434
611	0.01317108525
612	0.01315114076
613	0.01311574906
614	0.01309286191
615	0.01307360225
616	0.01300193165
617	0.01298976188
618	0.01294803842
619	0.01293153543
620	0.01289973744
621	0.01288555475
622	0.01283294434
623	0.01279540293
624	0.01277052518
625	0.01275254786
626	0.01273321774
627	0.01269547149
628	0.01268292696
629	0.01267581534
630	0.01264934233
631	0.01261692244
632	0.01259277538
633	0.01257335283
634	0.01255622724
635	0.01253480619
636	0.0125201249
637	0.01249650486
638	0.01247417501
639	0.01245312967
640	0.01243146548
641	0.01239037731
642	0.01236417513
643	0.01234350413
644	0.01231268028
645	0.01229487566
646	0.01227380937
647	0.01224094217
648	0.01221002935
649	0.01219215774
650	0.01217408655
651	0.01215010281
652	0.01211889332
653	0.01210892165
654	0.01208707084
655	0.01207454441
656	0.01204971521
657	0.0120215234
658	0.01199237914
659	0.01196384366
660	0.01193522272
661	0.01190852409
662	0.01189100672
663	0.01186870029
664	0.01182711241
665	0.01180050463
666	0.01178140832
667	0.01177145408
668	0.01174704239
669	0.01172007775
670	0.01170315005
671	0.01167645925
672	0.01165806282
673	0.01164536201
674	0.01162093189
675	0.01161225225
676	0.01159149723
677	0.01156821834
678	0.01155529188
679	0.01153651542
680	0.01151767557
681	0.01149991917
682	0.01147200909
683	0.01145000107
684	0.01142341221
685	0.0113986589
686	0.01136730779
687	0.01134670577
688	0.01133147475
689	0.01131803308
690	0.01130617049
691	0.01129119657
692	0.01127170277
693	0.01125521303
694	0.01124070373
695	0.01120865647
696	0.01119051242
697	0.01117961658
698	0.01116293513
699	0.01115454645
700	0.01112797264
701	0.01110929223
702	0.01108141458
703	0.01105842759
704	0.01104006025
705	0.01102324641
706	0.01100191899
707	0.01097459607
708	0.01095874598
709	0.01094642522
710	0.01092583576
711	0.01090099968
712	0.0108817167
713	0.01086318433
714	0.0108488413
715	0.01083213312
716	0.01081456098
717	0.01080057085
718	0.010772954
719	0.01075616559
720	0.01073350525
721	0.01071563929
722	0.0107009561
723	0.01067986972
724	0.01065334979
725	0.01062875852
726	0.01060965831
727	0.01058932472
728	0.01057553742
729	0.01055662871
730	0.010538618
731	0.01052281024
732	0.01050252741
733	0.0104734591
734	0.01043640896
735	0.01042572142
736	0.01039560997
737	0.01037988365
738	0.01035832009
739	0.01034296589
740	0.0103164576
741	0.01030126349
742	0.01028912667
743	0.01026692336
744	0.01025085769
745	0.0102163553
746	0.01020820803
747	0.01019024297
748	0.01017211749
749	0.01014748492
750	0.0101317418
751	0.01011856793
752	0.01009625583
753	0.01008512273
754	0.01007034817
755	0.01006347934
756	0.01004971016
757	0.01003297609
758	0.01000941644
759	0.009997662959
760	0.009976366133
761	0.009957714297
762	0.00994728399
763	0.009932469014
764	0.009918813528
765	0.009905297031
766	0.009887651077
767	0.009881759489
768	0.009876251468
769	0.009850808816
770	0.009813499278
771	0.009801698037
772	0.009780449008
773	0.009769646823
774	0.009756691994
775	0.009746280342
776	0.009734929247
777	0.009713949396
778	0.009704766428
779	0.009690413737
780	0.009674558942
781	0.009657215176
782	0.009643134829
783	0.00962353894
784	0.009609070856
785	0.009569157416
786	0.009556449871
787	0.009536995596
788	0.009524489848
789	0.00949541648
790	0.009477633158
791	0.009458192605
792	0.009446555558
793	0.00943526762
794	0.009419859811
795	0.009405840994
796	0.009388635943
797	0.009365376434
798	0.009348694334
799	0.009332497142
800	0.009312885744
801	0.009291609868
802	0.009274720248
803	0.009261560818
804	0.00924458372
805	0.009229602041
806	0.009223016454
807	0.00921680172
808	0.009197639943
809	0.009183232656
810	0.009173062322
811	0.009158866765
812	0.009142065651
813	0.009131202349
814	0.009117923191
815	0.009110302778
816	0.009098380339
817	0.009083244594
818	0.009067375813
819	0.00905326531
820	0.009042266898
821	0.009030749996
822	0.009020649254
823	0.009007424176
824	0.00898328857
825	0.008974948118
826	0.008962939131
827	0.008951002691
828	0.008940734242
829	0.008909206072
830	0.00889862522
831	0.008884070394
832	0.008877178957
833	0.008866940988
834	0.008853119562
835	0.008841712286
836	0.008831781848
837	0.00881705988
838	0.008810991178
839	0.008797258297
840	0.008787966345
841	0.008775922431
842	0.008764303583
843	0.008748087602
844	0.008738424571
845	0.008722010325
846	0.008698534805
847	0.008680476983
848	0.00866230325
849	0.008645762557
850	0.008629211057
851	0.008620636143
852	0.008607877537
853	0.008601752583
854	0.008590412789
855	0.008577086562
856	0.008565925099
857	0.008557270724
858	0.008534337882
859	0.008515630645
860	0.00850415796
861	0.008493738412
862	0.008485313108
863	0.008475636541
864	0.008462259313
865	0.008442386635
866	0.008434077779
867	0.008421619226
868	0.0083998888
869	0.008387902414
870	0.0083751894
871	0.008360121913
872	0.008354243362
873	0.008347920877
874	0.008336822215
875	0.00832117241
876	0.008303730982
877	0.008292815011
878	0.008273782776
879	0.008263153316
880	0.008252340386
881	0.00824091997
882	0.008223122055
883	0.008211700013
884	0.00820698651
885	0.008194400418
886	0.00818462554
887	0.008175339838
888	0.008160917606
889	0.008141730399
890	0.008124324392
891	0.008113265464
892	0.00810558091
893	0.008094445917
894	0.008086071666
895	0.008072994787
896	0.008064563232
897	0.008056628047
898	0.008046521539
899	0.008034159248
900	0.008024700852
901	0.008010180728
902	0.00799023151
903	0.007976962287
904	0.007959662075
905	0.007945856172
906	0.0079364162
907	0.007924103099
908	0.007912336762
909	0.007902997946
910	0.007892662169
911	0.007879052446
912	0.007869914568
913	0.007859709453
914	0.00784657263
915	0.00783288007
916	0.007819590198
917	0.00779800474
918	0.007786398234
919	0.007770987154
920	0.00776022034
921	0.00774950914
922	0.007738672875
923	0.007730015883
924	0.007718036075
925	0.007711602134
926	0.007700165132
927	0.007689881628
928	0.007680864266
929	0.007670575582
930	0.00765767475
931	0.007647869519
932	0.007640750113
933	0.007628156296
934	0.00761263104
935	0.007606714787
936	0.007603421567
937	0.007592293033
938	0.007583111784
939	0.007567858763
940	0.007561761474
941	0.007554656709
942	0.007545916701
943	0.007533955704
944	0.007526440051
945	0.007516446152
946	0.007508609324
947	0.007495092673
948	0.007482426751
949	0.007475997636
950	0.007469032558
951	0.007456457978
952	0.007440055476
953	0.007433173577
954	0.007425936208
955	0.007412757729
956	0.007401611726
957	0.007393566026
958	0.007383229462
959	0.007376248548
960	0.007366221312
961	0.007359231193
962	0.007353508228
963	0.007344428762
964	0.007334123098
965	0.007327996807
966	0.007310352794
967	0.007305866891
968	0.007295773489
969	0.00727996643
970	0.007273474221
971	0.00726478639
972	0.007256068521
973	0.007252753809
974	0.007243186481
975	0.007231827402
976	0.007224192807
977	0.00720754019
978	0.00719675329
979	0.007186982121
980	0.007180375534
981	0.007169165064
982	0.007161368134
983	0.007151871962
984	0.007143057077
985	0.007134716826
986	0.007126665492
987	0.007121630769
988	0.00711324924
989	0.007104906502
990	0.007094258948
991	0.007088444061
992	0.007072786237
993	0.007060009507
994	0.007048427983
995	0.007042148006
996	0.007027390283
997	0.007013462535
998	0.007004243887
999	0.006996330839
